id_atividade,nome_atividade,tipo_atividade,data_atividade_DMA,horario,distancia_percorrida,Tempo_total,pace,ritmo_medio,ganho_elevacao,equipamentos
13452064180,TC 5.0 km,Corrida,2025-01-25,Noite,5.0,00:24:13,00:04:50,12.39,193.6,Adidas Adizero SL Adizero SL
13479102654,TC 10.0 km,Corrida,2025-01-28,Noite,10.0,00:51:41,00:05:10,11.61,71.7,Adidas Adizero SL Adizero SL
13479102685,TC 8.0 km,Corrida,2025-01-27,Noite,8.0,00:49:00,00:05:59,10.0,73.2,Adidas Adizero SL Adizero SL
13505233316,TC 10.0 km,Corrida,2025-01-31,Noite,10.0,00:55:05,00:05:30,10.89,102.9,Adidas Adizero SL Adizero SL
13513739362,TC 8.0 km,Corrida,2025-02-01,Noite,8.0,00:40:50,00:05:05,11.78,66.6,PUMA Velocity Nitro 3
13542796638,TC 10.0 km,Corrida,2025-02-04,Noite,10.0,01:00:27,00:05:40,10.56,101.4,PUMA Velocity Nitro 3
13542796668,TC 8.0 km,Corrida,2025-02-03,Noite,8.0,00:49:13,00:06:04,9.87,67.3,Adidas Adizero SL Adizero SL
13577230614,TC 10.0 km,Corrida,2025-02-08,Noite,10.0,00:57:22,00:05:43,10.47,86.3,Adidas Adizero SL Adizero SL
13586814566,TC 16.0 km,Corrida,2025-02-09,Noite,16.0,01:31:20,00:05:42,10.52,132.2,Adidas Adizero SL Adizero SL
13628709450,TC 8.0 km,Corrida,2025-02-14,Noite,8.0,00:49:56,00:06:13,9.65,114.3,Fila Racer T2 T2
13637352801,TC 15.0 km,Corrida,2025-02-15,Noite,15.0,01:27:10,00:05:48,10.34,127.6,Adidas Adizero SL Adizero SL
13656415392,TC 12.0 km,Corrida,2025-02-17,Noite,12.0,01:08:09,00:05:40,10.56,181.4,PUMA Velocity Nitro 3
13690795135,TC 8.0 km,Corrida,2025-02-19,Noite,8.0,00:45:49,00:05:41,10.54,64.7,Adidas Adizero SL Adizero SL
13690834149,TP 51.0 km,Pedalada,2025-01-03,Noite,51.0,01:56:36,00:02:16,26.33,243,Show Gravel
13690834186,TP 28.0 km,Pedalada,2025-02-21,Noite,28.0,01:13:09,00:02:33,23.41,384,Show Gravel
13699580632,TC 8.0 km,Corrida,2025-02-22,Noite,8.0,00:41:02,00:05:07,11.71,57.6,Adidas Adizero SL Adizero SL
13709514128,TP 63.0 km,Pedalada,2025-02-23,Noite,63.0,02:34:21,00:02:25,24.76,561.7,Show Gravel
13709564238,TP 30.0 km,Pedalada,2025-02-23,Noite,30.0,01:01:27,00:02:02,29.49,12.8,Show Gravel
13755111673,TC 10.0 km,Corrida,2025-02-28,Noite,10.0,00:52:40,00:05:16,11.39,72.8,Adidas Adizero SL Adizero SL
13755111779,TC 8.0 km,Corrida,2025-02-26,Manhã,8.0,00:42:13,00:05:16,11.37,80,Adidas Adizero SL Adizero SL
13763486321,TP 33.0 km,Pedalada,2025-03-01,Noite,33.0,01:13:06,00:02:09,27.82,14.8,Show Gravel
13763505497,TP 67.0 km,Pedalada,2025-03-01,Noite,67.0,02:40:35,00:02:23,25.1,401,Show Gravel
13791716208,TP 40.0 km,Pedalada,2025-03-04,Noite,40.0,02:25:34,00:03:38,16.49,467.6,Show Gravel
13799897990,TC 10.0 km,Corrida,2025-03-05,Noite,10.0,00:51:13,00:05:06,11.73,65.5,Adidas Adizero SL Adizero SL
13810201370,TP 37.0 km,Pedalada,2025-03-06,Noite,37.0,02:16:47,00:03:40,16.32,164.6,Show Gravel
13828782884,TC 16.0 km,Corrida,2025-03-08,Noite,16.0,01:30:07,00:05:36,10.69,231,Adidas Adizero SL Adizero SL
13840743174,TC 9.0 km,Corrida,2025-03-09,Noite,9.0,00:49:32,00:05:30,10.9,88.7,Adidas Adizero SL Adizero SL
13856993538,TC 10.0 km,Corrida,2025-03-11,Noite,10.0,00:56:31,00:05:39,10.62,82.2,PUMA Velocity Nitro 3
13893155379,TC 16.0 km,Corrida,2025-03-15,Noite,16.0,01:26:26,00:05:24,11.11,126.9,Adidas Adizero SL Adizero SL
13909942793,TC 10.0 km,Corrida,2025-03-16,Noite,10.0,01:00:01,00:05:59,10.01,77.7,PUMA Velocity Nitro 3
13921178492,TC 10.0 km,Corrida,2025-03-18,Noite,10.0,00:59:44,00:05:57,10.07,203.2,PUMA Velocity Nitro 3
13952981337,TC 10.0 km,Corrida,2025-03-21,Noite,10.0,00:51:40,00:05:10,11.61,70.6,Adidas Adizero SL Adizero SL
13978169437,TC 11.0 km,Corrida,2025-03-24,Noite,11.0,01:00:43,00:05:30,10.9,199.4,Adidas Adizero SL Adizero SL
13987880443,TC 8.0 km,Corrida,2025-03-25,Noite,8.0,00:47:47,00:05:36,10.71,70.7,Adidas Adizero SL Adizero SL
14024638795,TC 21.0 km,Corrida,2025-03-29,Noite,21.0,01:56:50,00:05:33,10.78,258.7,Adidas Adizero SL Adizero SL
14057608358,TC 8.0 km,Corrida,2025-04-02,Manhã,8.0,00:42:50,00:05:20,11.22,63.1,Adidas Adizero SL Adizero SL
14067135722,TC 8.0 km,Corrida,2025-04-03,Manhã,8.0,00:40:52,00:05:04,11.8,60.4,PUMA Velocity Nitro 3
14081639093,TC 8.0 km,Corrida,2025-04-04,Noite,8.0,00:47:12,00:05:54,10.17,82.2,PUMA Velocity Nitro 3
14091615467,TC 11.0 km,Corrida,2025-04-05,Noite,11.0,00:59:09,00:05:22,11.16,93.8,PUMA Velocity Nitro 3
14111399692,TC 8.0 km,Corrida,2025-04-07,Noite,8.0,00:39:52,00:04:59,12.04,52.5,Adidas Adizero SL Adizero SL
14135859724,TP 55.0 km,Pedalada,2025-04-10,Manhã,55.0,02:18:36,00:02:29,24.13,346,Show Gravel
14150104575,TP 35.0 km,Pedalada,2025-04-11,Noite,35.0,01:39:59,00:02:47,21.44,582,Show Gravel
14193295141,TC 8.0 km,Corrida,2025-04-16,Manhã,8.0,00:44:11,00:05:30,10.88,99.5,PUMA Velocity Nitro 3
14193295611,TC 8.0 km,Corrida,2025-04-13,Noite,8.0,00:51:04,00:06:03,9.89,115.5,Adidas Adizero SL Adizero SL
14217765831,TC 8.0 km,Corrida,2025-04-18,Noite,8.0,00:44:12,00:05:29,10.94,77.6,Adidas Adizero SL Adizero SL
14235344534,TC 8.0 km,Corrida,2025-04-19,Noite,8.0,00:41:50,00:05:13,11.49,67.9,Adidas Adizero SL Adizero SL
14236790864,TC 12.0 km,Corrida,2025-04-20,Noite,12.0,01:00:41,00:05:02,11.89,100.7,Fila Racer T2 T2
14271743653,TC 12.0 km,Corrida,2025-04-24,Manhã,12.0,01:06:06,00:05:29,10.92,208.4,Adidas Adizero SL Adizero SL
14307159141,TC 15.0 km,Corrida,2025-04-27,Noite,15.0,01:20:19,00:05:21,11.21,108.7,Adidas Adizero SL Adizero SL
14307737916,TC 15.0 km,Corrida,2025-04-26,Noite,15.0,01:21:30,00:05:25,11.05,205.9,Adidas Adizero SL Adizero SL
14327735102,TC 8.0 km,Corrida,2025-04-29,Noite,8.0,00:39:30,00:04:54,12.21,53.2,Fila Racer T2 T2
14344363457,TP 20.0 km,Pedalada,2025-05-01,Manhã,20.0,00:45:31,00:02:16,26.4,177,Show Gravel
14344407837,TP 43.0 km,Pedalada,2025-05-01,Manhã,43.0,01:21:34,00:01:52,32.04,135,Show Gravel
14379931884,TC 10.0 km,Corrida,2025-05-04,Noite,10.0,00:48:02,00:04:47,12.5,59,Adidas Adizero SL Adizero SL
14379932068,TC 8.0 km,Corrida,2025-05-02,Noite,8.0,00:48:33,00:06:03,9.9,59.5,Adidas Adizero SL Adizero SL
14379932129,TC 10.0 km,Corrida,2025-05-03,Noite,10.0,00:55:26,00:05:32,10.82,155,Adidas Adizero SL Adizero SL
14414417507,TC 15.0 km,Corrida,2025-05-08,Manhã,15.0,01:17:05,00:05:06,11.73,171.4,Adidas Adizero SL Adizero SL
14451281912,TP 22.0 km,Pedalada,2025-05-11,Noite,22.0,01:00:52,00:02:40,22.5,245.1,Show Gravel
14451281992,TC 8.0 km,Corrida,2025-05-10,Noite,8.0,00:48:43,00:06:05,9.85,82,Adidas Adizero SL Adizero SL
14487232388,TC 8.0 km,Corrida,2025-05-15,Manhã,8.0,00:42:47,00:05:14,11.46,67.6,Adidas Adizero SL Adizero SL
14502704740,TP 30.0 km,Pedalada,2025-05-16,Noite,30.0,01:12:39,00:02:24,24.98,200,Show Gravel
14523393666,TP 30.0 km,Pedalada,2025-05-18,Noite,30.0,00:57:05,00:01:53,31.76,7.6,Show Gravel
14523746716,TP 62.0 km,Pedalada,2025-05-18,Noite,62.0,02:20:48,00:02:16,26.45,334,Show Gravel
14559459813,TC 6.0 km,Corrida,2025-05-22,Manhã,6.0,00:35:10,00:05:51,10.25,55.8,Fila Racer Speedzone
14584229392,TC 6.0 km,Corrida,2025-05-24,Noite,6.0,00:30:55,00:05:08,11.68,35.9,Fila Racer Speedzone
14615511166,TC 8.0 km,Corrida,2025-05-27,Noite,8.0,00:44:15,00:05:31,10.86,75.4,Fila Racer Speedzone
14630400069,TC 8.0 km,Corrida,2025-05-29,Manhã,8.0,00:42:05,00:05:14,11.43,7.4,Fila Racer Speedzone
14650480109,TC 12.0 km,Corrida,2025-05-31,Manhã,12.0,01:04:02,00:05:19,11.27,102.8,Fila Racer Speedzone
14662267142,TC 11.0 km,Corrida,2025-06-01,Manhã,11.0,00:58:03,00:05:16,11.37,102,Fila Racer Speedzone
14682356371,TC 10.0 km,Corrida,2025-06-03,Manhã,10.0,00:50:03,00:05:00,12.0,97.6,Fila Racer Speedzone
14693843391,TC 11.0 km,Corrida,2025-06-04,Manhã,11.0,00:58:56,00:05:13,11.48,122.9,Fila Racer Speedzone
14703713832,TC 8.0 km,Corrida,2025-06-05,Manhã,8.0,00:48:08,00:05:59,10.02,58.9,Fila Racer Speedzone
14739215511,TC 16.0 km,Corrida,2025-06-08,Noite,16.0,01:23:19,00:05:12,11.53,141.1,Fila Racer Speedzone
14775091693,TC 8.0 km,Corrida,2025-06-12,Manhã,8.0,00:43:08,00:05:22,11.16,73.7,Fila Racer Speedzone
14790774245,TC 10.0 km,Corrida,2025-06-13,Noite,10.0,00:50:40,00:05:04,11.84,102.9,Fila Racer Speedzone
14790774372,TC 4.0 km,Corrida,2025-06-12,Manhã,4.0,00:21:53,00:05:27,10.99,21.9,Fila Racer Speedzone
14812243049,TC 12.0 km,Corrida,2025-06-15,Noite,12.0,01:01:28,00:05:07,11.71,108.2,Fila Racer Speedzone
14812243089,TP 36.0 km,Pedalada,2025-06-14,Noite,36.0,01:37:00,00:02:39,22.52,156.3,Show Gravel
14849034140,TC 5.0 km,Corrida,2025-06-19,Manhã,5.0,00:27:24,00:05:28,10.97,2.5,Fila Racer Speedzone
14849034225,TC 7.0 km,Corrida,2025-06-19,Manhã,7.0,00:37:14,00:05:19,11.28,4.8,Fila Racer Speedzone
14859430045,TC 14.0 km,Corrida,2025-06-20,Manhã,14.0,01:13:29,00:05:14,11.44,77.7,Fila Racer Speedzone
14885246287,TC 22.0 km,Corrida,2025-06-22,Noite,22.0,01:58:09,00:05:22,11.17,203,Fila Racer Speedzone
14920643546,TC 10.0 km,Corrida,2025-06-26,Manhã,10.0,00:58:54,00:05:49,10.29,101,Fila Racer Speedzone
14946378169,TC 15.0 km,Corrida,2025-06-28,Noite,15.0,01:19:04,00:05:15,11.41,208.2,Fila Racer Speedzone
14956547852,TC 8.0 km,Corrida,2025-06-29,Noite,8.0,00:47:31,00:05:51,10.25,64.9,Fila Racer Speedzone
14968277548,TP 38.0 km,Pedalada,2025-06-30,Noite,38.0,01:49:59,00:02:52,20.81,242.3,Show Gravel
14993095485,TC 8.0 km,Corrida,2025-07-03,Manhã,8.0,00:38:40,00:04:49,12.43,67.8,Fila Racer Speedzone
15019462338,TP 37.0 km,Pedalada,2025-07-05,Noite,37.0,01:30:57,00:02:24,24.88,242,Show Gravel
15062653187,TC 15.0 km,Corrida,2025-07-09,Noite,15.0,01:17:10,00:05:08,11.67,207.7,Fila Racer T2 T2
15083399712,TP 22.0 km,Pedalada,2025-07-11,Noite,22.0,01:03:57,00:02:51,20.98,414,Show Gravel
15093641421,TP 21.0 km,Pedalada,2025-07-11,Noite,21.0,01:06:10,00:03:01,19.83,377,Show Gravel
15094334371,TC 8.0 km,Corrida,2025-07-12,Noite,8.0,00:49:59,00:05:54,10.14,62.1,Fila Racer Speedzone
15105311014,TC 10.0 km,Corrida,2025-07-13,Noite,10.0,00:54:35,00:05:23,11.11,122.3,Fila Racer Speedzone
15115817465,TC 7.0 km,Corrida,2025-07-14,Noite,7.0,00:38:58,00:05:12,11.5,172.3,Fila Racer Speedzone
15169691893,TC 9.0 km,Corrida,2025-07-19,Noite,9.0,00:57:32,00:05:51,10.24,57.6,Fila Racer Speedzone
15181587702,TC 15.0 km,Corrida,2025-07-20,Noite,15.0,01:17:12,00:05:08,11.67,113.4,Fila Racer Speedzone
15203822885,TC 13.0 km,Corrida,2025-07-22,Noite,13.0,01:09:57,00:05:22,11.16,104.8,Fila Racer Speedzone
15219716734,TC 10.0 km,Corrida,2025-07-24,Manhã,10.0,00:55:36,00:05:32,10.81,85.7,Fila Racer Speedzone
15236500624,TC 8.0 km,Corrida,2025-07-25,Noite,8.0,00:43:56,00:05:29,10.93,74.7,Fila Racer T2 T2
15258200095,TC 15.0 km,Corrida,2025-07-27,Noite,15.0,01:29:07,00:05:55,10.11,123.1,Fila Racer Speedzone
15269126342,TC 7.0 km,Corrida,2025-07-28,Noite,7.0,00:41:25,00:05:54,10.16,53.9,Fila Racer Speedzone
15280544104,TC 10.0 km,Corrida,2025-07-29,Noite,10.0,00:52:00,00:05:11,11.56,63,Fila Racer Speedzone
15324332231,TC 13.0 km,Corrida,2025-08-02,Noite,13.0,01:13:31,00:05:39,10.62,122.6,Fila Racer Speedzone
15335674958,TC 10.0 km,Corrida,2025-08-03,Noite,10.0,00:50:18,00:05:01,11.93,83.6,Fila Racer Speedzone
15347485203,TP 52.0 km,Pedalada,2025-08-04,Noite,52.0,02:05:31,00:02:22,25.25,338,Show Gravel
15483210161,TP 58.0 km,Pedalada,2025-08-16,Noite,58.0,02:25:54,00:02:29,24.07,309,Show Gravel
15506019462,TC 10.0 km,Corrida,2025-08-18,Noite,10.0,00:57:08,00:05:41,10.53,100.7,Fila Racer Speedzone
15519491579,TP 52.0 km,Pedalada,2025-08-19,Noite,52.0,02:19:28,00:02:39,22.59,459,Show Gravel
15531432274,TC 8.0 km,Corrida,2025-08-05,Noite,8.0,00:44:04,00:05:29,10.92,75,Fila Racer Speedzone
15531432321,TC 5.0 km,Corrida,2025-08-12,Noite,5.0,00:31:06,00:06:09,9.74,25.8,Fila Racer Speedzone
15556223093,TC 13.0 km,Corrida,2025-08-22,Noite,13.0,01:16:08,00:05:38,10.65,153.8,Fila Racer Speedzone
15562430984,TC 8.0 km,Corrida,2025-08-23,Noite,8.0,00:48:11,00:06:01,9.96,64.3,Fila Racer Speedzone
15598298890,TC 8.0 km,Corrida,2025-08-26,Noite,8.0,00:43:00,00:05:22,11.16,61.4,Fila Racer T2 T2
15631941430,TC 15.0 km,Corrida,2025-08-29,Noite,15.0,01:23:06,00:05:26,11.03,208.3,Fila Racer Speedzone
15648486188,TC 21.0 km,Corrida,2025-08-31,Manhã,21.0,01:54:38,00:05:27,10.99,211.6,Fila Racer Speedzone
15657615343,TP 29.0 km,Pedalada,2025-09-01,Manhã,29.0,01:02:28,00:02:07,28.13,78,Show Gravel
15711082447,TC 10.0 km,Corrida,2025-09-05,Noite,10.0,00:51:38,00:05:05,11.78,73.3,Fila Racer Speedzone
15711082811,TC 8.0 km,Corrida,2025-09-03,Manhã,8.0,00:45:21,00:05:40,10.58,47.5,Fila Racer Speedzone
15722134033,TC 8.0 km,Corrida,2025-09-06,Noite,8.0,00:45:14,00:05:39,10.61,73.1,Fila Racer Speedzone
15745919820,TC 10.0 km,Corrida,2025-09-08,Noite,10.0,00:50:30,00:05:02,11.89,77.1,Fila Racer T2 T2
15762836410,TC 8.0 km,Corrida,2025-09-10,Manhã,8.0,00:41:12,00:05:08,11.68,75.7,Fila Racer Speedzone
15790982769,TC 12.0 km,Corrida,2025-09-12,Noite,12.0,01:04:32,00:05:22,11.17,146.1,Fila Racer Speedzone
15802247166,TP 57.0 km,Pedalada,2025-09-13,Noite,57.0,02:20:02,00:02:27,24.46,486,Show Gravel
15824753859,TC 16.0 km,Corrida,2025-09-15,Noite,16.0,01:27:59,00:05:29,10.92,118.3,Fila Racer Speedzone
15853112512,TC 15.0 km,Corrida,2025-09-18,Manhã,15.0,01:21:22,00:05:25,11.07,203.7,Fila Racer T2 T2
15869800729,TC 15.0 km,Corrida,2025-09-19,Noite,15.0,01:21:52,00:05:27,10.99,99.5,Fila Racer Speedzone
15893690595,TC 15.0 km,Corrida,2025-09-21,Noite,15.0,01:20:56,00:05:23,11.12,107.5,Fila Racer Speedzone
15931463827,TC 11.0 km,Corrida,2025-09-25,Manhã,11.0,00:59:17,00:05:17,11.35,82.6,Fila Racer Speedzone
15946768476,TC 11.0 km,Corrida,2025-09-26,Noite,11.0,00:59:59,00:05:13,11.48,73.6,Fila Racer T2 T2
15970125258,TC 21.0 km,Corrida,2025-09-28,Noite,21.0,01:54:45,00:05:27,10.98,156.9,Fila Racer T2 T2
15998274084,TC 12.0 km,Corrida,2025-10-01,Manhã,12.0,00:59:27,00:04:57,12.12,17.7,Fila Racer Speedzone
16025170582,TC 8.0 km,Corrida,2025-10-03,Noite,8.0,00:47:46,00:05:58,10.05,51.7,Fila Racer Speedzone
16034839956,TC 10.0 km,Corrida,2025-10-04,Noite,10.0,00:57:42,00:05:45,10.41,76.9,Fila Racer Speedzone
16046612974,TC 9.0 km,Corrida,2025-10-05,Noite,9.0,00:49:24,00:05:28,10.94,76.1,Fila Racer Speedzone
16084815464,TC 8.0 km,Corrida,2025-10-09,Manhã,8.0,00:40:54,00:05:03,11.87,63.2,Fila Racer T2 T2
16084815711,TC 8.0 km,Corrida,2025-10-06,Noite,8.0,00:45:35,00:05:41,10.54,49.6,Fila Racer T2 T2
16110594874,TC 10.0 km,Corrida,2025-10-11,Noite,10.0,00:50:28,00:05:02,11.9,88.7,Fila Racer T2 T2
16110629253,TC 10.0 km,Corrida,2025-10-10,Noite,10.0,00:56:00,00:05:35,10.72,70,Fila Racer Speedzone
16122369576,TC 8.0 km,Corrida,2025-10-12,Noite,8.0,00:47:24,00:05:55,10.13,72.3,Fila Racer Speedzone
16133153346,TP 38.0 km,Pedalada,2025-10-13,Noite,38.0,01:44:34,00:02:41,22.28,293,Show Gravel
16147894910,TC 8.0 km,Corrida,2025-10-15,Manhã,8.0,00:46:31,00:05:48,10.33,75.1,Fila Racer Speedzone
16175394674,TC 10.0 km,Corrida,2025-10-17,Noite,10.0,00:58:19,00:05:41,10.56,125.6,Fila Racer Speedzone
16196050953,TP 28.0 km,Pedalada,2025-10-19,Noite,28.0,01:16:57,00:02:40,22.46,174,Show Gravel
16205950197,TC 10.0 km,Corrida,2025-10-20,Noite,10.0,00:55:32,00:05:32,10.82,177.1,Fila Racer Speedzone
16220654987,TC 8.0 km,Corrida,2025-10-22,Manhã,8.0,00:45:28,00:05:07,11.72,72.5,New Balance Propel v5 Propel v5
16246150691,TC 8.0 km,Corrida,2025-10-24,Noite,8.0,00:46:24,00:05:47,10.36,43.7,Fila Racer Speedzone
16256325425,TC 10.0 km,Corrida,2025-10-25,Noite,10.0,00:52:14,00:05:13,11.49,76.3,New Balance Propel v5 Propel v5
16256954759,TC 8.0 km,Corrida,2025-10-22,Manhã,8.0,00:44:58,00:05:07,11.69,75.5,Fila Racer Speedzone
16266811394,TC 7.0 km,Corrida,2025-10-26,Noite,7.0,00:46:07,00:06:34,9.12,36,Fila Racer Speedzone
16324988802,TC 5.0 km,Corrida,2025-11-01,Noite,5.0,00:32:59,00:06:32,9.17,50.4,Fila Racer Speedzone
16347099343,TC 8.0 km,Corrida,2025-11-03,Noite,8.0,00:47:17,00:05:52,10.22,34.9,Fila Racer Speedzone
16357766404,TP 30.0 km,Pedalada,2025-11-04,Noite,30.0,01:28:52,00:02:56,20.37,295.2,Show Gravel
16387794030,TC 12.0 km,Corrida,2025-11-07,Noite,12.0,01:07:32,00:05:36,10.7,92.4,Fila Racer T2 T2
16398062150,TC 18.0 km,Corrida,2025-11-08,Noite,18.0,01:46:55,00:05:55,10.12,160.9,Fila Racer Speedzone
16418754681,TC 8.0 km,Corrida,2025-11-10,Noite,8.0,00:41:16,00:05:08,11.68,54,Fila Racer T2 T2
16429915159,TC 10.0 km,Corrida,2025-11-11,Noite,10.0,00:59:49,00:05:56,10.11,65.8,Fila Racer Speedzone
16444147356,TC 8.0 km,Corrida,2025-11-13,Manhã,8.0,00:40:51,00:05:05,11.78,38.9,Fila Racer T2 T2
16464297882,TC 16.0 km,Corrida,2025-11-15,Manhã,16.0,01:24:17,00:05:12,11.51,63.7,New Balance Propel v5 Propel v5
16499824488,TC 10.0 km,Corrida,2025-11-18,Noite,10.0,01:00:49,00:05:49,10.3,213.8,Fila Racer T2 T2
16514548254,TC 21.0 km,Corrida,2025-11-20,Manhã,21.0,01:50:16,00:05:14,11.44,94.9,New Balance Propel v5 Propel v5
16537003968,TC 8.0 km,Corrida,2025-11-22,Noite,8.0,00:45:33,00:05:41,10.55,66.2,Fila Racer Speedzone
16547522650,TC 12.0 km,Corrida,2025-11-23,Noite,12.0,01:04:18,00:05:20,11.22,69.1,Fila Racer T2 T2
16556747768,TC 14.0 km,Corrida,2025-11-24,Noite,14.0,01:18:19,00:05:30,10.89,168.7,Fila Racer Speedzone
16586922925,TC 15.0 km,Corrida,2025-11-27,Noite,15.0,01:15:12,00:05:00,11.98,71.1,New Balance Propel v5 Propel v5
16613848534,TC 15.0 km,Corrida,2025-11-30,Noite,15.0,01:25:36,00:05:41,10.54,86.2,Fila Racer T2 T2
16633613581,TC 14.0 km,Corrida,2025-12-02,Noite,14.0,01:19:45,00:05:41,10.55,155.3,Fila Racer Speedzone
16646846669,TC 11.0 km,Corrida,2025-12-04,Manhã,11.0,00:59:51,00:05:25,11.07,83,Fila Racer T2 T2
16660739470,TC 10.0 km,Corrida,2025-12-05,Noite,10.0,00:49:15,00:04:55,12.19,84.3,New Balance Propel v5 Propel v5
16679815985,TC 21.0 km,Corrida,2025-12-07,Noite,21.0,01:52:06,00:05:20,11.25,294.5,New Balance Propel v5 Propel v5
16702144931,TC 10.0 km,Corrida,2025-12-10,Manhã,10.0,00:58:01,00:05:47,10.35,95.1,Fila Racer Speedzone
16717903342,TP 36.0 km,Pedalada,2025-12-11,Noite,36.0,01:46:52,00:02:57,20.23,498,Show Gravel
16753433852,TP 36.0 km,Pedalada,2025-12-15,Noite,36.0,01:44:10,00:02:49,21.27,450,Show Gravel
16775083940,TC 10.0 km,Corrida,2025-12-18,Manhã,10.0,00:51:07,00:05:05,11.78,92.5,Fila Racer T2 T2
16788137499,TC 10.0 km,Corrida,2025-12-19,Noite,10.0,00:49:30,00:04:56,12.16,65.1,Fila Racer T2 T2
16797200366,TC 8.0 km,Corrida,2025-12-20,Noite,8.0,00:47:49,00:05:58,10.05,78.2,Fila Racer Speedzone
16806588239,TC 12.0 km,Corrida,2025-12-21,Noite,12.0,01:00:09,00:04:53,12.26,90.4,New Balance Propel v5 Propel v5
16818918351,TC 8.0 km,Corrida,2025-12-23,Manhã,8.0,00:35:40,00:04:24,13.61,93.6,New Balance Propel v5 Propel v5
16832782319,TC 8.0 km,Corrida,2025-12-24,Noite,8.0,00:48:42,00:06:03,9.89,86.8,Fila Racer Speedzone
16836799409,TC 10.0 km,Corrida,2025-12-25,Manhã,10.0,00:52:30,00:05:14,11.44,54.5,New Balance Propel v5 Propel v5
16849411318,TC 15.0 km,Corrida,2025-12-26,Noite,15.0,01:52:11,00:07:28,8.03,66.9,Fila Racer T2 T2
16862357833,TC 15.0 km,Corrida,2025-12-28,Manhã,15.0,01:14:44,00:04:49,12.43,145.3,Fila Racer T2 T2
16878340648,TP 25.0 km,Pedalada,2025-12-29,Noite,25.0,01:08:58,00:02:45,21.77,126.2,GTSM1
16888453780,TC 10.0 km,Corrida,2025-12-30,Noite,10.0,00:59:18,00:05:55,10.13,22.8,Fila Racer T2 T2
16892261164,TC 21.0 km,Corrida,2025-12-31,Manhã,21.0,01:59:06,00:05:37,10.65,109.9,Fila Racer T2 T2
16944094012,TC 12.0 km,Corrida,2026-01-05,Manhã,12.0,01:17:09,00:06:10,9.72,36.7,Fila Racer T2 T2
16962525596,TC 12.0 km,Corrida,2026-01-06,Noite,12.0,01:13:41,00:06:07,9.79,73.6,Fila Racer Speedzone
16977847518,TC 8.0 km,Corrida,2026-01-08,Manhã,8.0,00:48:03,00:05:59,10.0,45.4,Fila Racer Speedzone
17005978184,TC 21.0 km,Corrida,2026-01-10,Noite,21.0,01:54:38,00:05:25,11.06,145.2,Fila Racer T2 T2
17063789827,TC 8.0 km,Corrida,2026-01-15,Noite,8.0,00:43:44,00:05:24,11.1,72.6,Fila Racer T2 T2
17077819841,TC 10.0 km,Corrida,2026-01-17,Manhã,10.0,00:50:25,00:05:01,11.92,103.8,Fila Racer Speedzone
17098227898,TC 10.0 km,Corrida,2026-01-18,Noite,10.0,00:59:57,00:05:47,10.37,55.5,Fila Racer Speedzone
17143800444,TC 12.0 km,Corrida,2026-01-22,Noite,12.0,01:00:20,00:05:00,11.96,97.1,New Balance Propel v5 Propel v5
17147897045,TC 5.0 km,Corrida,2026-01-23,Manhã,5.0,00:35:00,00:06:58,8.61,38.1,Fila Racer Speedzone
17176966940,TC 17.0 km,Corrida,2026-01-25,Noite,17.0,01:30:18,00:05:07,11.7,156.8,New Balance Propel v5 Propel v5
17214867947,TC 10.0 km,Corrida,2026-01-29,Manhã,10.0,01:02:18,00:06:13,9.64,84.8,Fila Racer Speedzone
17231825057,TC 15.0 km,Corrida,2026-01-30,Noite,15.0,01:25:03,00:05:39,10.59,211.8,Fila Racer T2 T2
17243089735,TC 21.0 km,Corrida,2026-01-31,Noite,21.0,01:54:35,00:05:24,11.09,106.6,New Balance Propel v5 Propel v5
17265490060,TC 9.0 km,Corrida,2026-02-02,Noite,9.0,00:59:58,00:06:29,9.24,79.7,Fila Racer Speedzone
17281995874,TC 10.0 km,Corrida,2026-02-04,Manhã,10.0,01:00:07,00:05:51,10.24,69,Fila Racer Speedzone
17293558026,TC 10.0 km,Corrida,2026-02-05,Manhã,10.0,00:48:57,00:04:53,12.28,76.9,New Balance Propel v5 Propel v5
17321996488,TC 21.0 km,Corrida,2026-02-07,Noite,21.0,01:53:39,00:05:21,11.18,165.1,Fila Racer T2 T2
17334217023,TC 10.0 km,Corrida,2026-02-08,Noite,10.0,01:02:10,00:06:12,9.66,67.6,Fila Racer Speedzone
17361226568,TC 10.0 km,Corrida,2026-02-11,Manhã,10.0,01:02:25,00:06:14,9.62,114.6,Fila Racer Speedzone
17388562180,TC 15.0 km,Corrida,2026-02-13,Noite,15.0,01:27:05,00:05:42,10.51,206.2,Fila Racer T2 T2
17399706092,TC 10.0 km,Corrida,2026-02-14,Noite,10.0,00:47:53,00:04:47,12.53,68,New Balance Propel v5 Propel v5
17409957738,TC 5.0 km,Corrida,2026-02-15,Noite,5.0,00:31:38,00:06:16,9.56,19.7,Fila Racer Speedzone
17415872323,TC 25.0 km,Corrida,2026-02-16,Manhã,25.0,02:15:33,00:05:24,11.1,121.7,New Balance Propel v5 Propel v5
17456805645,TC 8.0 km,Corrida,2026-02-19,Noite,8.0,00:45:16,00:05:39,10.6,24.5,Fila Racer T2 T2
17465615115,TC 10.0 km,Corrida,2026-02-20,Noite,10.0,01:01:50,00:06:10,9.72,99.1,Fila Racer Speedzone
